knn3: 27; 27; [[27.]]; [[27. 27. 27.]]; [[12322. 13744. 13852.]]
knn5: 27; 27; [[27.]]; [[27. 27. 27. 27. 27.]]; [[12322. 13744. 13852. 14106. 16476.]]
knn7: 27; 27; [[27.]]; [[27. 27. 27. 27. 27. 27. 27.]]; [[12322. 13744. 13852. 14106. 16476. 18842. 21048.]]
knn3: 28; 28; [[28.]]; [[28. 28. 28.]]; [[19576. 23178. 27744.]]
knn5: 28; 28; [[28.]]; [[28. 28. 28. 39. 13.]]; [[19576. 23178. 27744. 33548. 35676.]]
knn7: 28; 28; [[28.]]; [[28. 28. 28. 39. 13. 13.  1.]]; [[19576. 23178. 27744. 33548. 35676. 35970. 39412.]]
knn3: 29; 29; [[29.]]; [[29. 29. 21.]]; [[18644. 21518. 35900.]]
knn5: 29; 29; [[29.]]; [[29. 29. 21. 29. 29.]]; [[18644. 21518. 35900. 36848. 37116.]]
knn7: 29; 29; [[29.]]; [[29. 29. 21. 29. 29. 29. 29.]]; [[18644. 21518. 35900. 36848. 37116. 38280. 38326.]]
knn3: 30; 30; [[30.]]; [[30. 30. 30.]]; [[19502. 21746. 21764.]]
knn5: 30; 30; [[30.]]; [[30. 30. 30. 30. 17.]]; [[19502. 21746. 21764. 22652. 33202.]]
knn7: 30; 30; [[30.]]; [[30. 30. 30. 30. 17. 33. 30.]]; [[19502. 21746. 21764. 22652. 33202. 35986. 37294.]]
knn3: 31; 31; [[31.]]; [[31. 31. 20.]]; [[19012. 40418. 41468.]]
knn5: 31; 20; [[20.]]; [[31. 31. 20.  4. 20.]]; [[19012. 40418. 41468. 45778. 48286.]]
knn7: 31; 20; [[20.]]; [[31. 31. 20.  4. 20. 20. 20.]]; [[19012. 40418. 41468. 45778. 48286. 49916. 51222.]]
knn3: 32; 32; [[32.]]; [[32. 32. 32.]]; [[16588. 20582. 22824.]]
knn5: 32; 32; [[32.]]; [[32. 32. 32. 32. 32.]]; [[16588. 20582. 22824. 24736. 30194.]]
knn7: 32; 32; [[32.]]; [[32. 32. 32. 32. 32. 32. 32.]]; [[16588. 20582. 22824. 24736. 30194. 32908. 35660.]]
knn3: 33; 33; [[33.]]; [[33. 33. 33.]]; [[24556. 29548. 30272.]]
knn5: 33; 33; [[33.]]; [[33. 33. 33. 33. 33.]]; [[24556. 29548. 30272. 35714. 44646.]]
knn7: 33; 33; [[33.]]; [[33. 33. 33. 33. 33. 30. 30.]]; [[24556. 29548. 30272. 35714. 44646. 47436. 47750.]]
knn3: 34; 34; [[34.]]; [[34. 34. 34.]]; [[10168. 21870. 25904.]]
knn5: 34; 34; [[34.]]; [[34. 34. 34. 34. 34.]]; [[10168. 21870. 25904. 28706. 31848.]]
knn7: 34; 34; [[34.]]; [[34. 34. 34. 34. 34. 32. 32.]]; [[10168. 21870. 25904. 28706. 31848. 36404. 38154.]]
knn3: 35; 12; [[12.]]; [[12. 19. 35.]]; [[51584. 53608. 57234.]]
knn5: 35; 12; [[12.]]; [[12. 19. 35. 12.  3.]]; [[51584. 53608. 57234. 57360. 58480.]]
knn7: 35; 3; [[3.]]; [[12. 19. 35. 12.  3. 19.  3.]]; [[51584. 53608. 57234. 57360. 58480. 58738. 59356.]]
knn3: 36; 36; [[36.]]; [[36. 36. 36.]]; [[17914. 18538. 20570.]]
knn5: 36; 36; [[36.]]; [[36. 36. 36.  4. 20.]]; [[17914. 18538. 20570. 43752. 43964.]]
knn7: 36; 36; [[36.]]; [[36. 36. 36.  4. 20. 36. 33.]]; [[17914. 18538. 20570. 43752. 43964. 45752. 46118.]]
knn3: 37; 37; [[37.]]; [[37. 37.  7.]]; [[18514. 21680. 28422.]]
knn5: 37; 7; [[7.]]; [[37. 37.  7.  7.  7.]]; [[18514. 21680. 28422. 30308. 30756.]]
knn7: 37; 7; [[7.]]; [[37. 37.  7.  7.  7. 37.  7.]]; [[18514. 21680. 28422. 30308. 30756. 31128. 33500.]]
knn3: 38; 38; [[38.]]; [[38. 38. 38.]]; [[19826. 28292. 32864.]]
knn5: 38; 38; [[38.]]; [[38. 38. 38. 38. 29.]]; [[19826. 28292. 32864. 33088. 34204.]]
knn7: 38; 38; [[38.]]; [[38. 38. 38. 38. 29. 30.  6.]]; [[19826. 28292. 32864. 33088. 34204. 36240. 36460.]]
knn3: 39; 39; [[39.]]; [[39. 39. 21.]]; [[17150. 24066. 25012.]]
knn5: 39; 39; [[39.]]; [[39. 39. 21.  9. 39.]]; [[17150. 24066. 25012. 25206. 26516.]]
knn7: 39; 39; [[39.]]; [[39. 39. 21.  9. 39. 33. 18.]]; [[17150. 24066. 25012. 25206. 26516. 29600. 30392.]]
knn3: 40; 9; [[9.]]; [[40. 12.  9.]]; [[30478. 40908. 41378.]]
knn5: 40; 12; [[12.]]; [[40. 12.  9. 38. 12.]]; [[30478. 40908. 41378. 43630. 50462.]]
knn7: 40; 12; [[12.]]; [[40. 12.  9. 38. 12. 10. 28.]]; [[30478. 40908. 41378. 43630. 50462. 51454. 51466.]]
