knn3: 10; 10; [[10.]]; [[10. 10. 10.]]; [[ 56090. 201428. 245208.]]
knn5: 10; 10; [[10.]]; [[10. 10. 10. 10. 10.]]; [[ 56090. 201428. 245208. 290440. 316762.]]
knn7: 10; 10; [[10.]]; [[10. 10. 10. 10. 10. 10. 27.]]; [[ 56090. 201428. 245208. 290440. 316762. 319344. 329484.]]
knn3: 11; 11; [[11.]]; [[14. 11. 11.]]; [[174382. 196468. 197100.]]
knn5: 11; 11; [[11.]]; [[14. 11. 11. 14. 17.]]; [[174382. 196468. 197100. 209228. 217274.]]
knn7: 11; 11; [[11.]]; [[14. 11. 11. 14. 17. 11. 27.]]; [[174382. 196468. 197100. 209228. 217274. 220368. 224450.]]
knn3: 12; 12; [[12.]]; [[12.  3. 12.]]; [[61292. 91372. 96400.]]
knn5: 12; 3; [[3.]]; [[12.  3. 12. 26.  3.]]; [[ 61292.  91372.  96400. 106366. 113230.]]
knn7: 12; 12; [[12.]]; [[12.  3. 12. 26.  3. 12. 12.]]; [[ 61292.  91372.  96400. 106366. 113230. 118812. 130958.]]
knn3: 13; 6; [[6.]]; [[ 6. 13. 18.]]; [[149764. 155664. 159638.]]
knn5: 13; 18; [[18.]]; [[ 6. 13. 18. 18. 26.]]; [[149764. 155664. 159638. 159856. 168166.]]
knn7: 13; 6; [[6.]]; [[ 6. 13. 18. 18. 26. 26.  6.]]; [[149764. 155664. 159638. 159856. 168166. 181176. 193856.]]
knn3: 14; 14; [[14.]]; [[14. 14. 14.]]; [[45494. 57060. 67612.]]
knn5: 14; 14; [[14.]]; [[14. 14. 14. 14. 14.]]; [[45494. 57060. 67612. 69086. 76922.]]
knn7: 14; 14; [[14.]]; [[14. 14. 14. 14. 14. 14. 14.]]; [[ 45494.  57060.  67612.  69086.  76922.  80226. 107018.]]
knn3: 15; 15; [[15.]]; [[15.  5. 15.]]; [[127686. 215328. 244804.]]
knn5: 15; 5; [[5.]]; [[15.  5. 15. 25.  5.]]; [[127686. 215328. 244804. 252128. 266328.]]
knn7: 15; 5; [[5.]]; [[15.  5. 15. 25.  5. 25. 23.]]; [[127686. 215328. 244804. 252128. 266328. 318878. 330742.]]
knn3: 16; 16; [[16.]]; [[16. 16. 16.]]; [[30380. 45420. 58038.]]
knn5: 16; 16; [[16.]]; [[16. 16. 16. 16. 16.]]; [[ 30380.  45420.  58038.  85342. 118652.]]
knn7: 16; 16; [[16.]]; [[16. 16. 16. 16. 16.  1. 27.]]; [[ 30380.  45420.  58038.  85342. 118652. 140822. 179958.]]
knn3: 17; 17; [[17.]]; [[17. 17. 17.]]; [[109644. 115140. 123252.]]
knn5: 17; 17; [[17.]]; [[17. 17. 17. 17. 17.]]; [[109644. 115140. 123252. 138498. 161946.]]
knn7: 17; 17; [[17.]]; [[17. 17. 17. 17. 17. 17. 17.]]; [[109644. 115140. 123252. 138498. 161946. 173926. 182546.]]
knn3: 18; 18; [[18.]]; [[18.  6. 18.]]; [[123524. 136670. 149348.]]
knn5: 18; 18; [[18.]]; [[18.  6. 18.  6. 18.]]; [[123524. 136670. 149348. 150280. 205474.]]
knn7: 18; 6; [[6.]]; [[18.  6. 18.  6. 18. 40.  6.]]; [[123524. 136670. 149348. 150280. 205474. 208216. 216916.]]
knn3: 19; 19; [[19.]]; [[19. 19. 19.]]; [[ 83822. 137210. 161666.]]
knn5: 19; 19; [[19.]]; [[19. 19. 19. 19. 19.]]; [[ 83822. 137210. 161666. 164204. 225704.]]
knn7: 19; 19; [[19.]]; [[19. 19. 19. 19. 19. 16. 16.]]; [[ 83822. 137210. 161666. 164204. 225704. 233722. 245772.]]
knn3: 20; 20; [[20.]]; [[20. 20. 20.]]; [[ 46576.  67904. 100906.]]
knn5: 20; 20; [[20.]]; [[20. 20. 20. 29. 20.]]; [[ 46576.  67904. 100906. 136304. 157794.]]
knn7: 20; 20; [[20.]]; [[20. 20. 20. 29. 20. 33. 33.]]; [[ 46576.  67904. 100906. 136304. 157794. 174016. 185356.]]
knn3: 21; 21; [[21.]]; [[21. 21. 21.]]; [[42530. 48034. 51384.]]
knn5: 21; 21; [[21.]]; [[21. 21. 21. 21. 29.]]; [[ 42530.  48034.  51384.  77566. 115010.]]
knn7: 21; 21; [[21.]]; [[21. 21. 21. 21. 29. 29. 30.]]; [[ 42530.  48034.  51384.  77566. 115010. 143442. 155952.]]
knn3: 22; 22; [[22.]]; [[22. 22. 22.]]; [[52006. 83954. 87584.]]
knn5: 22; 22; [[22.]]; [[22. 22. 22. 22. 33.]]; [[52006. 83954. 87584. 89872. 96622.]]
knn7: 22; 22; [[22.]]; [[22. 22. 22. 22. 33. 22. 33.]]; [[ 52006.  83954.  87584.  89872.  96622. 105460. 117040.]]
knn3: 23; 23; [[23.]]; [[23. 23. 35.]]; [[125928. 138462. 142618.]]
knn5: 23; 23; [[23.]]; [[23. 23. 35. 23. 35.]]; [[125928. 138462. 142618. 156324. 194082.]]
knn7: 23; 23; [[23.]]; [[23. 23. 35. 23. 35. 31. 23.]]; [[125928. 138462. 142618. 156324. 194082. 196216. 206218.]]
knn3: 24; 24; [[24.]]; [[24. 24. 24.]]; [[499868. 517332. 862854.]]
knn5: 24; 24; [[24.]]; [[24. 24. 24. 30. 25.]]; [[499868. 517332. 862854. 870996. 891592.]]
knn7: 24; 24; [[24.]]; [[24. 24. 24. 30. 25. 30.  5.]]; [[499868. 517332. 862854. 870996. 891592. 915764. 985532.]]
knn3: 25; 25; [[25.]]; [[25. 13. 25.]]; [[ 59124.  80910. 116896.]]
knn5: 25; 25; [[25.]]; [[25. 13. 25. 25. 13.]]; [[ 59124.  80910. 116896. 138414. 175966.]]
knn7: 25; 25; [[25.]]; [[25. 13. 25. 25. 13. 25. 25.]]; [[ 59124.  80910. 116896. 138414. 175966. 194374. 206390.]]
knn3: 26; 26; [[26.]]; [[26. 26. 26.]]; [[55366. 64296. 74056.]]
knn5: 26; 26; [[26.]]; [[26. 26. 26. 26. 12.]]; [[ 55366.  64296.  74056.  80936. 111014.]]
knn7: 26; 26; [[26.]]; [[26. 26. 26. 26. 12. 26.  3.]]; [[ 55366.  64296.  74056.  80936. 111014. 115554. 127534.]]
knn3: 27; 27; [[27.]]; [[27. 27. 32.]]; [[ 54442.  86594. 137910.]]
knn5: 27; 27; [[27.]]; [[27. 27. 32. 27. 19.]]; [[ 54442.  86594. 137910. 161184. 176544.]]
knn7: 27; 27; [[27.]]; [[27. 27. 32. 27. 19. 16.  1.]]; [[ 54442.  86594. 137910. 161184. 176544. 180752. 184888.]]
knn3: 28; 28; [[28.]]; [[28. 28. 28.]]; [[49202. 53598. 59032.]]
knn5: 28; 28; [[28.]]; [[28. 28. 28. 28. 14.]]; [[ 49202.  53598.  59032.  87696. 143530.]]
knn7: 28; 28; [[28.]]; [[28. 28. 28. 28. 14. 36. 14.]]; [[ 49202.  53598.  59032.  87696. 143530. 153358. 161462.]]
knn3: 29; 29; [[29.]]; [[29. 29. 29.]]; [[76036. 78718. 88188.]]
knn5: 29; 29; [[29.]]; [[29. 29. 29. 21. 33.]]; [[ 76036.  78718.  88188. 128754. 151144.]]
knn7: 29; 29; [[29.]]; [[29. 29. 29. 21. 33. 30. 33.]]; [[ 76036.  78718.  88188. 128754. 151144. 191276. 203342.]]
knn3: 30; 29; [[29.]]; [[30. 29. 29.]]; [[ 84932. 124700. 128386.]]
knn5: 30; 29; [[29.]]; [[30. 29. 29. 15. 33.]]; [[ 84932. 124700. 128386. 140840. 149644.]]
knn7: 30; 15; [[15.]]; [[30. 29. 29. 15. 33. 15. 30.]]; [[ 84932. 124700. 128386. 140840. 149644. 152682. 157408.]]
knn3: 31; 31; [[31.]]; [[31. 31. 15.]]; [[ 41206.  89600. 153088.]]
knn5: 31; 31; [[31.]]; [[31. 31. 15. 31. 34.]]; [[ 41206.  89600. 153088. 163376. 166408.]]
knn7: 31; 15; [[15.]]; [[31. 31. 15. 31. 34. 15. 15.]]; [[ 41206.  89600. 153088. 163376. 166408. 175750. 182124.]]
knn3: 32; 32; [[32.]]; [[32. 32. 32.]]; [[ 68870. 104766. 105180.]]
knn5: 32; 32; [[32.]]; [[32. 32. 32. 32. 32.]]; [[ 68870. 104766. 105180. 122210. 134366.]]
knn7: 32; 32; [[32.]]; [[32. 32. 32. 32. 32. 32. 13.]]; [[ 68870. 104766. 105180. 122210. 134366. 135370. 164522.]]
knn3: 33; 22; [[22.]]; [[22. 33. 38.]]; [[59542. 66294. 74820.]]
knn5: 33; 22; [[22.]]; [[22. 33. 38. 33. 22.]]; [[59542. 66294. 74820. 76652. 82890.]]
knn7: 33; 33; [[33.]]; [[22. 33. 38. 33. 22. 33. 29.]]; [[59542. 66294. 74820. 76652. 82890. 87004. 97526.]]
knn3: 34; 34; [[34.]]; [[34. 34. 31.]]; [[ 93896. 123482. 163808.]]
knn5: 34; 31; [[31.]]; [[34. 34. 31. 21. 31.]]; [[ 93896. 123482. 163808. 189568. 194534.]]
knn7: 34; 9; [[9.]]; [[34. 34. 31. 21. 31.  9.  9.]]; [[ 93896. 123482. 163808. 189568. 194534. 198186. 207178.]]
knn3: 35; 35; [[35.]]; [[35. 35.  4.]]; [[76284. 81930. 96786.]]
knn5: 35; 35; [[35.]]; [[35. 35.  4.  4. 35.]]; [[ 76284.  81930.  96786.  99892. 104376.]]
knn7: 35; 35; [[35.]]; [[35. 35.  4.  4. 35. 35.  9.]]; [[ 76284.  81930.  96786.  99892. 104376. 108050. 109550.]]
knn3: 36; 2; [[2.]]; [[36.  2. 15.]]; [[123774. 162950. 186270.]]
knn5: 36; 2; [[2.]]; [[36.  2. 15. 24.  2.]]; [[123774. 162950. 186270. 199366. 212074.]]
knn7: 36; 2; [[2.]]; [[36.  2. 15. 24.  2. 20. 36.]]; [[123774. 162950. 186270. 199366. 212074. 219990. 226196.]]
knn3: 37; 37; [[37.]]; [[37. 37. 39.]]; [[135300. 148004. 298598.]]
knn5: 37; 37; [[37.]]; [[37. 37. 39. 28. 17.]]; [[135300. 148004. 298598. 306766. 317668.]]
knn7: 37; 37; [[37.]]; [[37. 37. 39. 28. 17. 36. 39.]]; [[135300. 148004. 298598. 306766. 317668. 332980. 337920.]]
knn3: 38; 38; [[38.]]; [[29. 38. 38.]]; [[65600. 87382. 90406.]]
knn5: 38; 38; [[38.]]; [[29. 38. 38. 22. 33.]]; [[ 65600.  87382.  90406. 111112. 122452.]]
knn7: 38; 22; [[22.]]; [[29. 38. 38. 22. 33. 22. 24.]]; [[ 65600.  87382.  90406. 111112. 122452. 138144. 158540.]]
knn3: 39; 39; [[39.]]; [[39. 39. 39.]]; [[ 64340.  82924. 102572.]]
knn5: 39; 39; [[39.]]; [[39. 39. 39.  4.  9.]]; [[ 64340.  82924. 102572. 108254. 110644.]]
knn7: 39; 39; [[39.]]; [[39. 39. 39.  4.  9.  4.  9.]]; [[ 64340.  82924. 102572. 108254. 110644. 110818. 116428.]]
knn3: 40; 3; [[3.]]; [[40.  3.  3.]]; [[ 70748.  94452. 113288.]]
knn5: 40; 3; [[3.]]; [[40.  3.  3.  3.  3.]]; [[ 70748.  94452. 113288. 124378. 148222.]]
knn7: 40; 3; [[3.]]; [[40.  3.  3.  3.  3.  3. 35.]]; [[ 70748.  94452. 113288. 124378. 148222. 168688. 217122.]]
