knn5: 36; 36; [[36.]]; [[36. 36. 36. 20.  4.]]; [[27240. 29770. 43128. 73752. 78328.]]
knn7: 36; 4; [[4.]]; [[36. 36. 36. 20.  4.  4.  4.]]; [[27240. 29770. 43128. 73752. 78328. 85924. 87106.]]
knn3: 37; 37; [[37.]]; [[37. 37. 37.]]; [[17090. 18186. 31426.]]
knn5: 37; 37; [[37.]]; [[37. 37. 37.  7. 37.]]; [[17090. 18186. 31426. 36980. 40346.]]
knn7: 37; 37; [[37.]]; [[37. 37. 37.  7. 37. 28. 16.]]; [[17090. 18186. 31426. 36980. 40346. 40504. 43654.]]
knn3: 38; 38; [[38.]]; [[38. 38. 38.]]; [[25152. 32802. 33130.]]
knn5: 38; 38; [[38.]]; [[38. 38. 38. 38. 38.]]; [[25152. 32802. 33130. 34034. 37154.]]
knn7: 38; 38; [[38.]]; [[38. 38. 38. 38. 38. 34. 34.]]; [[25152. 32802. 33130. 34034. 37154. 49764. 51860.]]
knn3: 39; 39; [[39.]]; [[39. 39. 39.]]; [[22128. 25464. 26624.]]
knn5: 39; 39; [[39.]]; [[39. 39. 39.  6. 40.]]; [[22128. 25464. 26624. 34246. 35556.]]
knn7: 39; 39; [[39.]]; [[39. 39. 39.  6. 40. 29.  9.]]; [[22128. 25464. 26624. 34246. 35556. 36046. 36988.]]
knn3: 40; 40; [[40.]]; [[40. 40. 21.]]; [[14636. 25182. 43070.]]
knn5: 40; 40; [[40.]]; [[40. 40. 21. 18. 12.]]; [[14636. 25182. 43070. 45510. 45970.]]
knn7: 40; 18; [[18.]]; [[40. 40. 21. 18. 12. 21. 18.]]; [[14636. 25182. 43070. 45510. 45970. 50724. 52950.]]
