knn7: 7; 7; [[7.]]; [[7. 7. 7. 7. 7. 7. 7.]]; [[15740. 16640. 17860. 19042. 19244. 19278. 20334.]]
knn3: 8; 8; [[8.]]; [[ 8.  8. 19.]]; [[40876. 46644. 62712.]]
knn5: 8; 8; [[8.]]; [[ 8.  8. 19.  8.  8.]]; [[40876. 46644. 62712. 65906. 66528.]]
knn7: 8; 8; [[8.]]; [[ 8.  8. 19.  8.  8.  8. 19.]]; [[40876. 46644. 62712. 65906. 66528. 66666. 70756.]]
knn3: 9; 9; [[9.]]; [[9. 9. 9.]]; [[25910. 26004. 27206.]]
knn5: 9; 9; [[9.]]; [[ 9.  9.  9.  9. 12.]]; [[25910. 26004. 27206. 33734. 34092.]]
knn7: 9; 9; [[9.]]; [[ 9.  9.  9.  9. 12. 12.  3.]]; [[25910. 26004. 27206. 33734. 34092. 37878. 38314.]]
knn3: 10; 10; [[10.]]; [[10. 10. 10.]]; [[14112. 27576. 30492.]]
knn5: 10; 10; [[10.]]; [[10. 10. 10. 10. 29.]]; [[14112. 27576. 30492. 35348. 41950.]]
knn7: 10; 10; [[10.]]; [[10. 10. 10. 10. 29. 10. 29.]]; [[14112. 27576. 30492. 35348. 41950. 44054. 46868.]]
knn3: 11; 11; [[11.]]; [[11. 11. 11.]]; [[17088. 26552. 31432.]]
knn5: 11; 11; [[11.]]; [[11. 11. 11. 11. 11.]]; [[17088. 26552. 31432. 33532. 41440.]]
knn7: 11; 11; [[11.]]; [[11. 11. 11. 11. 11. 32. 11.]]; [[17088. 26552. 31432. 33532. 41440. 42610. 43218.]]
knn3: 12; 12; [[12.]]; [[12. 12. 12.]]; [[29508. 33166. 35924.]]
knn5: 12; 12; [[12.]]; [[12. 12. 12. 12. 40.]]; [[29508. 33166. 35924. 39504. 50462.]]
knn7: 12; 12; [[12.]]; [[12. 12. 12. 12. 40. 40.  9.]]; [[29508. 33166. 35924. 39504. 50462. 50578. 56178.]]
knn3: 13; 6; [[6.]]; [[ 6. 18. 13.]]; [[27404. 27554. 30780.]]
knn5: 13; 18; [[18.]]; [[ 6. 18. 13. 18. 30.]]; [[27404. 27554. 30780. 34214. 37104.]]
knn7: 13; 18; [[18.]]; [[ 6. 18. 13. 18. 30. 21. 18.]]; [[27404. 27554. 30780. 34214. 37104. 37922. 38064.]]
knn3: 14; 14; [[14.]]; [[14. 14. 14.]]; [[13976. 16640. 23166.]]
knn5: 14; 14; [[14.]]; [[14. 14. 14. 14. 14.]]; [[13976. 16640. 23166. 23498. 23976.]]
knn7: 14; 14; [[14.]]; [[14. 14. 14. 14. 14. 14. 28.]]; [[13976. 16640. 23166. 23498. 23976. 25172. 26466.]]
knn3: 15; 15; [[15.]]; [[15. 15. 15.]]; [[14890. 18410. 26254.]]
knn5: 15; 15; [[15.]]; [[15. 15. 15. 15. 26.]]; [[14890. 18410. 26254. 28322. 29812.]]
knn7: 15; 15; [[15.]]; [[15. 15. 15. 15. 26. 18. 18.]]; [[14890. 18410. 26254. 28322. 29812. 33122. 34296.]]
knn3: 16; 10; [[10.]]; [[10. 10. 10.]]; [[30564. 36210. 41182.]]
knn5: 16; 10; [[10.]]; [[10. 10. 10. 10. 38.]]; [[30564. 36210. 41182. 46252. 48540.]]
knn7: 16; 10; [[10.]]; [[10. 10. 10. 10. 38. 25. 10.]]; [[30564. 36210. 41182. 46252. 48540. 48832. 48936.]]
knn3: 17; 17; [[17.]]; [[17. 17. 17.]]; [[16920. 19330. 21302.]]
knn5: 17; 17; [[17.]]; [[17. 17. 17. 17. 17.]]; [[16920. 19330. 21302. 35652. 42898.]]
knn7: 17; 17; [[17.]]; [[17. 17. 17. 17. 17. 17. 17.]]; [[16920. 19330. 21302. 35652. 42898. 45246. 45686.]]
knn3: 18; 18; [[18.]]; [[18. 18. 18.]]; [[17868. 19450. 23480.]]
knn5: 18; 18; [[18.]]; [[18. 18. 18. 40. 18.]]; [[17868. 19450. 23480. 31188. 31588.]]
knn7: 18; 18; [[18.]]; [[18. 18. 18. 40. 18.  9.  6.]]; [[17868. 19450. 23480. 31188. 31588. 33436. 34044.]]
knn3: 19; 19; [[19.]]; [[19. 19. 19.]]; [[14582. 19864. 30456.]]
knn5: 19; 19; [[19.]]; [[19. 19. 19. 19. 39.]]; [[14582. 19864. 30456. 34894. 47574.]]
knn7: 19; 19; [[19.]]; [[19. 19. 19. 19. 39. 23.  9.]]; [[14582. 19864. 30456. 34894. 47574. 50506. 51294.]]
knn3: 20; 20; [[20.]]; [[20. 20. 20.]]; [[18346. 18996. 20314.]]
knn5: 20; 20; [[20.]]; [[20. 20. 20. 29. 29.]]; [[18346. 18996. 20314. 39064. 43300.]]
knn7: 20; 20; [[20.]]; [[20. 20. 20. 29. 29.  6.  6.]]; [[18346. 18996. 20314. 39064. 43300. 43768. 47264.]]
knn3: 21; 5; [[5.]]; [[21. 29.  5.]]; [[22112. 22826. 24622.]]
knn5: 21; 21; [[21.]]; [[21. 29.  5.  4. 21.]]; [[22112. 22826. 24622. 24902. 24920.]]
knn7: 21; 18; [[18.]]; [[21. 29.  5.  4. 21. 18. 18.]]; [[22112. 22826. 24622. 24902. 24920. 25274. 27284.]]
knn3: 22; 22; [[22.]]; [[22. 22. 22.]]; [[15892. 16290. 19140.]]
knn5: 22; 22; [[22.]]; [[22. 22. 22. 22. 22.]]; [[15892. 16290. 19140. 20364. 20494.]]
knn7: 22; 22; [[22.]]; [[22. 22. 22. 22. 22. 22. 22.]]; [[15892. 16290. 19140. 20364. 20494. 21178. 26234.]]
knn3: 23; 23; [[23.]]; [[23. 23. 23.]]; [[19516. 21750. 35546.]]
knn5: 23; 23; [[23.]]; [[23. 23. 23. 23. 23.]]; [[19516. 21750. 35546. 38882. 56242.]]
knn7: 23; 23; [[23.]]; [[23. 23. 23. 23. 23. 23. 35.]]; [[19516. 21750. 35546. 38882. 56242. 68970. 77252.]]
knn3: 24; 24; [[24.]]; [[24. 24. 24.]]; [[52582. 59258. 64878.]]
knn5: 24; 24; [[24.]]; [[24. 24. 24. 17.  1.]]; [[52582. 59258. 64878. 69230. 71276.]]
knn7: 24; 17; [[17.]]; [[24. 24. 24. 17.  1. 17. 17.]]; [[52582. 59258. 64878. 69230. 71276. 72750. 74204.]]
knn3: 25; 25; [[25.]]; [[25. 25. 25.]]; [[20940. 24482. 25112.]]
knn5: 25; 25; [[25.]]; [[25. 25. 25. 25. 25.]]; [[20940. 24482. 25112. 31114. 37678.]]
knn7: 25; 25; [[25.]]; [[25. 25. 25. 25. 25.  4. 18.]]; [[20940. 24482. 25112. 31114. 37678. 40160. 42634.]]
knn3: 26; 26; [[26.]]; [[26. 26. 39.]]; [[27202. 30560. 40718.]]
knn5: 26; 26; [[26.]]; [[26. 26. 39. 39. 15.]]; [[27202. 30560. 40718. 41192. 41542.]]
knn7: 26; 26; [[26.]]; [[26. 26. 39. 39. 15. 18. 26.]]; [[27202. 30560. 40718. 41192. 41542. 43086. 43300.]]
knn3: 27; 27; [[27.]]; [[27. 27. 27.]]; [[12322. 14920. 14962.]]
knn5: 27; 27; [[27.]]; [[27. 27. 27. 27. 27.]]; [[12322. 14920. 14962. 18552. 20588.]]
knn7: 27; 27; [[27.]]; [[27. 27. 27. 27. 27. 27. 30.]]; [[12322. 14920. 14962. 18552. 20588. 26648. 26710.]]
knn3: 28; 28; [[28.]]; [[28. 28. 28.]]; [[13526. 22352. 23338.]]
knn5: 28; 28; [[28.]]; [[28. 28. 28. 28. 37.]]; [[13526. 22352. 23338. 23826. 29956.]]
knn7: 28; 28; [[28.]]; [[28. 28. 28. 28. 37. 14. 14.]]; [[13526. 22352. 23338. 23826. 29956. 37836. 38584.]]
knn3: 29; 29; [[29.]]; [[29. 29.  6.]]; [[18644. 29262. 31942.]]
knn5: 29; 29; [[29.]]; [[29. 29.  6.  6. 29.]]; [[18644. 29262. 31942. 32364. 33706.]]
knn7: 29; 6; [[6.]]; [[29. 29.  6.  6. 29. 38.  6.]]; [[18644. 29262. 31942. 32364. 33706. 34204. 35460.]]
knn3: 30; 30; [[30.]]; [[30. 30. 30.]]; [[20438. 21746. 27214.]]
knn5: 30; 30; [[30.]]; [[30. 30. 30. 30. 30.]]; [[20438. 21746. 27214. 28366. 29892.]]
knn7: 30; 30; [[30.]]; [[30. 30. 30. 30. 30. 27. 30.]]; [[20438. 21746. 27214. 28366. 29892. 30844. 32834.]]
knn3: 31; 31; [[31.]]; [[31. 33. 31.]]; [[31128. 37758. 40418.]]
knn5: 31; 31; [[31.]]; [[31. 33. 31.  9.  3.]]; [[31128. 37758. 40418. 48658. 49696.]]
knn7: 31; 33; [[33.]]; [[31. 33. 31.  9.  3. 33. 33.]]; [[31128. 37758. 40418. 48658. 49696. 50204. 51622.]]
knn3: 32; 32; [[32.]]; [[32. 32. 32.]]; [[15340. 16976. 21576.]]
knn5: 32; 32; [[32.]]; [[32. 32. 32. 32. 11.]]; [[15340. 16976. 21576. 26266. 28996.]]
knn7: 32; 32; [[32.]]; [[32. 32. 32. 32. 11. 11. 11.]]; [[15340. 16976. 21576. 26266. 28996. 31534. 33498.]]
knn3: 33; 33; [[33.]]; [[33. 33. 33.]]; [[14210. 16524. 27730.]]
knn5: 33; 33; [[33.]]; [[33. 33. 33. 33.  4.]]; [[14210. 16524. 27730. 30272. 31978.]]
knn7: 33; 33; [[33.]]; [[33. 33. 33. 33.  4. 39.  4.]]; [[14210. 16524. 27730. 30272. 31978. 35894. 36578.]]
knn3: 34; 34; [[34.]]; [[34. 34. 34.]]; [[14538. 18154. 19290.]]
knn5: 34; 34; [[34.]]; [[34. 34. 34. 34. 34.]]; [[14538. 18154. 19290. 20316. 21870.]]
knn7: 34; 34; [[34.]]; [[34. 34. 34. 34. 34. 34. 15.]]; [[14538. 18154. 19290. 20316. 21870. 22638. 25516.]]
knn3: 35; 35; [[35.]]; [[35. 35. 12.]]; [[33278. 39472. 58700.]]
knn5: 35; 12; [[12.]]; [[35. 35. 12. 12. 25.]]; [[33278. 39472. 58700. 60868. 62636.]]
knn7: 35; 12; [[12.]]; [[35. 35. 12. 12. 25. 12. 31.]]; [[33278. 39472. 58700. 60868. 62636. 67242. 70572.]]
knn3: 36; 36; [[36.]]; [[36. 36. 36.]]; [[18538. 25160. 26616.]]
knn5: 36; 36; [[36.]]; [[36. 36. 36.  4. 36.]]; [[18538. 25160. 26616. 61256. 61756.]]
knn7: 36; 36; [[36.]]; [[36. 36. 36.  4. 36. 20. 36.]]; [[18538. 25160. 26616. 61256. 61756. 62268. 65718.]]
knn3: 37; 37; [[37.]]; [[37. 37. 37.]]; [[16238. 16770. 17028.]]
knn5: 37; 37; [[37.]]; [[37. 37. 37. 37. 14.]]; [[16238. 16770. 17028. 17906. 29884.]]
knn7: 37; 37; [[37.]]; [[37. 37. 37. 37. 14. 14. 28.]]; [[16238. 16770. 17028. 17906. 29884. 32218. 33464.]]
knn3: 38; 38; [[38.]]; [[38. 38. 38.]]; [[25232. 28292. 43358.]]
knn5: 38; 38; [[38.]]; [[38. 38. 38.  2.  6.]]; [[25232. 28292. 43358. 44008. 47378.]]
knn7: 38; 38; [[38.]]; [[38. 38. 38.  2.  6. 27. 38.]]; [[25232. 28292. 43358. 44008. 47378. 51158. 52634.]]
knn3: 39; 39; [[39.]]; [[39. 39.  9.]]; [[25244. 25758. 30596.]]
knn5: 39; 39; [[39.]]; [[39. 39.  9. 39.  3.]]; [[25244. 25758. 30596. 34464. 35868.]]
knn7: 39; 39; [[39.]]; [[39. 39.  9. 39.  3. 39. 39.]]; [[25244. 25758. 30596. 34464. 35868. 37060. 39448.]]
knn3: 40; 39; [[39.]]; [[40. 39. 39.]]; [[21032. 31746. 32450.]]
knn5: 40; 39; [[39.]]; [[40. 39. 39. 18.  4.]]; [[21032. 31746. 32450. 33198. 34140.]]
knn7: 40; 4; [[4.]]; [[40. 39. 39. 18.  4.  6.  4.]]; [[21032. 31746. 32450. 33198. 34140. 37204. 37872.]]
