(Face 6) knn3: 1; 1; [[1.]]; [[ 1. 32.  5.]]; [[222980. 363988. 397570.]]
(Face 6) knn5: 1; 5; [[5.]]; [[ 1. 32.  5. 32.  5.]]; [[222980. 363988. 397570. 421388. 448084.]]
(Face 6) knn7: 1; 32; [[32.]]; [[ 1. 32.  5. 32.  5. 13. 32.]]; [[222980. 363988. 397570. 421388. 448084. 462986. 478830.]]
(Face 7) knn3: 1; 32; [[32.]]; [[16. 32. 32.]]; [[162504. 196090. 231664.]]
(Face 7) knn5: 1; 16; [[16.]]; [[16. 32. 32.  1. 16.]]; [[162504. 196090. 231664. 233170. 271034.]]
(Face 7) knn7: 1; 32; [[32.]]; [[16. 32. 32.  1. 16. 32. 35.]]; [[162504. 196090. 231664. 233170. 271034. 275528. 291712.]]
(Face 8) knn3: 1; 1; [[1.]]; [[ 1.  1. 27.]]; [[127950. 153320. 179348.]]
(Face 8) knn5: 1; 1; [[1.]]; [[ 1.  1. 27. 27. 19.]]; [[127950. 153320. 179348. 184888. 198470.]]
(Face 8) knn7: 1; 19; [[19.]]; [[ 1.  1. 27. 27. 19. 19. 19.]]; [[127950. 153320. 179348. 184888. 198470. 215910. 229532.]]
(Face 9) knn3: 1; 1; [[1.]]; [[ 1.  1. 19.]]; [[127950. 216600. 234986.]]
(Face 9) knn5: 1; 1; [[1.]]; [[ 1.  1. 19. 27. 19.]]; [[127950. 216600. 234986. 265982. 283518.]]
(Face 9) knn7: 1; 19; [[19.]]; [[ 1.  1. 19. 27. 19. 19.  4.]]; [[127950. 216600. 234986. 265982. 283518. 285394. 287108.]]
(Face 10) knn3: 1; 4; [[4.]]; [[1. 4. 4.]]; [[188996. 196178. 198240.]]
(Face 10) knn5: 1; 4; [[4.]]; [[ 1.  4.  4. 19. 13.]]; [[188996. 196178. 198240. 206422. 220000.]]
(Face 10) knn7: 1; 4; [[4.]]; [[ 1.  4.  4. 19. 13.  4. 35.]]; [[188996. 196178. 198240. 206422. 220000. 225296. 231236.]]
(Face 11) knn3: 2; 2; [[2.]]; [[2. 2. 2.]]; [[58172. 71450. 72772.]]
(Face 11) knn5: 2; 2; [[2.]]; [[2. 2. 2. 2. 2.]]; [[58172. 71450. 72772. 87796. 91036.]]
(Face 11) knn7: 2; 2; [[2.]]; [[ 2.  2.  2.  2.  2.  2. 36.]]; [[ 58172.  71450.  72772.  87796.  91036.  91958. 153040.]]
(Face 12) knn3: 2; 2; [[2.]]; [[2. 2. 2.]]; [[ 65232.  91036. 123932.]]
(Face 12) knn5: 2; 2; [[2.]]; [[2. 2. 2. 2. 2.]]; [[ 65232.  91036. 123932. 124884. 135822.]]
(Face 12) knn7: 2; 2; [[2.]]; [[2. 2. 2. 2. 2. 2. 2.]]; [[ 65232.  91036. 123932. 124884. 135822. 154510. 163036.]]
(Face 13) knn3: 2; 2; [[2.]]; [[2. 2. 2.]]; [[60432. 65232. 81810.]]
(Face 13) knn5: 2; 2; [[2.]]; [[2. 2. 2. 2. 2.]]; [[60432. 65232. 81810. 83404. 87796.]]
(Face 13) knn7: 2; 2; [[2.]]; [[2. 2. 2. 2. 2. 2. 2.]]; [[ 60432.  65232.  81810.  83404.  87796.  98492. 150256.]]
(Face 14) knn3: 2; 2; [[2.]]; [[ 2. 15. 24.]]; [[ 81440. 246374. 274452.]]
(Face 14) knn5: 2; 2; [[2.]]; [[ 2. 15. 24. 24.  2.]]; [[ 81440. 246374. 274452. 279744. 295454.]]
(Face 14) knn7: 2; 2; [[2.]]; [[ 2. 15. 24. 24.  2. 24.  2.]]; [[ 81440. 246374. 274452. 279744. 295454. 303212. 360766.]]
(Face 15) knn3: 2; 2; [[2.]]; [[ 2. 15. 24.]]; [[ 81440. 136410. 220940.]]
(Face 15) knn5: 2; 2; [[2.]]; [[ 2. 15. 24. 24.  2.]]; [[ 81440. 136410. 220940. 253878. 279424.]]
(Face 15) knn7: 2; 24; [[24.]]; [[ 2. 15. 24. 24.  2. 24. 30.]]; [[ 81440. 136410. 220940. 253878. 279424. 294926. 322446.]]
(Face 16) knn3: 2; 2; [[2.]]; [[2. 2. 2.]]; [[51486. 58172. 74542.]]
(Face 16) knn5: 2; 2; [[2.]]; [[2. 2. 2. 2. 2.]]; [[ 51486.  58172.  74542.  81810. 106984.]]
(Face 16) knn7: 2; 2; [[2.]]; [[2. 2. 2. 2. 2. 2. 2.]]; [[ 51486.  58172.  74542.  81810. 106984. 107406. 124884.]]
(Face 17) knn3: 2; 2; [[2.]]; [[2. 2. 2.]]; [[41500. 51486. 71450.]]
(Face 17) knn5: 2; 2; [[2.]]; [[2. 2. 2. 2. 2.]]; [[41500. 51486. 71450. 83404. 96258.]]
(Face 17) knn7: 2; 2; [[2.]]; [[ 2.  2.  2.  2.  2. 36. 15.]]; [[ 41500.  51486.  71450.  83404.  96258. 137992. 138202.]]
(Face 18) knn3: 2; 2; [[2.]]; [[2. 2. 2.]]; [[ 60432.  96258. 107406.]]
(Face 18) knn5: 2; 2; [[2.]]; [[2. 2. 2. 2. 2.]]; [[ 60432.  96258. 107406. 136538. 154510.]]
(Face 18) knn7: 2; 2; [[2.]]; [[ 2.  2.  2.  2.  2.  2. 15.]]; [[ 60432.  96258. 107406. 136538. 154510. 168350. 189768.]]
(Face 19) knn3: 2; 2; [[2.]]; [[2. 2. 2.]]; [[ 91958. 106984. 114748.]]
(Face 19) knn5: 2; 2; [[2.]]; [[2. 2. 2. 2. 2.]]; [[ 91958. 106984. 114748. 123932. 149542.]]
(Face 19) knn7: 2; 2; [[2.]]; [[ 2.  2.  2.  2.  2.  2. 36.]]; [[ 91958. 106984. 114748. 123932. 149542. 150256. 188520.]]
(Face 20) knn3: 2; 2; [[2.]]; [[2. 2. 2.]]; [[41500. 72772. 74542.]]
(Face 20) knn5: 2; 2; [[2.]]; [[ 2.  2.  2.  2. 15.]]; [[ 41500.  72772.  74542.  98492. 100628.]]
(Face 20) knn7: 2; 2; [[2.]]; [[ 2.  2.  2.  2. 15. 15.  2.]]; [[ 41500.  72772.  74542.  98492. 100628. 103864. 114748.]]
(Face 21) knn3: 3; 3; [[3.]]; [[ 3.  3. 40.]]; [[ 45110.  66478. 113288.]]
(Face 21) knn5: 3; 3; [[3.]]; [[ 3.  3. 40. 40. 21.]]; [[ 45110.  66478. 113288. 116180. 129980.]]
(Face 21) knn7: 3; 3; [[3.]]; [[ 3.  3. 40. 40. 21. 21. 31.]]; [[ 45110.  66478. 113288. 116180. 129980. 140574. 144418.]]
(Face 22) knn3: 3; 3; [[3.]]; [[ 3. 40.  3.]]; [[ 66478. 103630. 103700.]]
(Face 22) knn5: 3; 3; [[3.]]; [[ 3. 40.  3. 31.  9.]]; [[ 66478. 103630. 103700. 106756. 119252.]]
(Face 22) knn7: 3; 3; [[3.]]; [[ 3. 40.  3. 31.  9. 40.  9.]]; [[ 66478. 103630. 103700. 106756. 119252. 119926. 121274.]]
(Face 23) knn3: 3; 3; [[3.]]; [[ 3. 40.  3.]]; [[ 45110.  94452. 103700.]]
(Face 23) knn5: 3; 3; [[3.]]; [[ 3. 40.  3. 40.  3.]]; [[ 45110.  94452. 103700. 110340. 129404.]]
(Face 23) knn7: 3; 3; [[3.]]; [[ 3. 40.  3. 40.  3. 21.  3.]]; [[ 45110.  94452. 103700. 110340. 129404. 137644. 169172.]]
(Face 24) knn3: 3; 3; [[3.]]; [[ 3. 35. 40.]]; [[ 62408. 115158. 168688.]]
(Face 24) knn5: 3; 3; [[3.]]; [[ 3. 35. 40.  3. 23.]]; [[ 62408. 115158. 168688. 169172. 183832.]]
(Face 24) knn7: 3; 3; [[3.]]; [[ 3. 35. 40.  3. 23. 23. 35.]]; [[ 62408. 115158. 168688. 169172. 183832. 183982. 190464.]]
(Face 25) knn3: 3; 3; [[3.]]; [[ 3. 40.  3.]]; [[ 62408. 124378. 129404.]]
(Face 25) knn5: 3; 3; [[3.]]; [[ 3. 40.  3. 35. 25.]]; [[ 62408. 124378. 129404. 129728. 154084.]]
(Face 25) knn7: 3; 3; [[3.]]; [[ 3. 40.  3. 35. 25.  3. 13.]]; [[ 62408. 124378. 129404. 129728. 154084. 167176. 180828.]]
(Face 26) knn3: 3; 3; [[3.]]; [[ 3. 26.  3.]]; [[49194. 92104. 97238.]]
(Face 26) knn5: 3; 3; [[3.]]; [[ 3. 26.  3. 12. 26.]]; [[ 49194.  92104.  97238. 102164. 144516.]]
(Face 26) knn7: 3; 3; [[3.]]; [[ 3. 26.  3. 12. 26. 12.  3.]]; [[ 49194.  92104.  97238. 102164. 144516. 149122. 153440.]]
(Face 27) knn3: 3; 3; [[3.]]; [[3. 3. 3.]]; [[55028. 65264. 78516.]]
(Face 27) knn5: 3; 3; [[3.]]; [[ 3.  3.  3. 12. 26.]]; [[55028. 65264. 78516. 82956. 83844.]]
(Face 27) knn7: 3; 3; [[3.]]; [[ 3.  3.  3. 12. 26. 12. 12.]]; [[55028. 65264. 78516. 82956. 83844. 91372. 96852.]]
(Face 28) knn3: 3; 3; [[3.]]; [[ 3.  3. 26.]]; [[49194. 78516. 79550.]]
(Face 28) knn5: 3; 3; [[3.]]; [[ 3.  3. 26. 12. 26.]]; [[ 49194.  78516.  79550. 113230. 147042.]]
(Face 28) knn7: 3; 3; [[3.]]; [[ 3.  3. 26. 12. 26. 23.  3.]]; [[ 49194.  78516.  79550. 113230. 147042. 147754. 154638.]]
(Face 29) knn3: 3; 3; [[3.]]; [[ 3.  3. 12.]]; [[54292. 55028. 63960.]]
(Face 29) knn5: 3; 3; [[3.]]; [[ 3.  3. 12. 12. 26.]]; [[54292. 55028. 63960. 72026. 89072.]]
(Face 29) knn7: 3; 12; [[12.]]; [[ 3.  3. 12. 12. 26. 12. 12.]]; [[ 54292.  55028.  63960.  72026.  89072.  89180. 111670.]]
(Face 30) knn3: 3; 3; [[3.]]; [[ 3.  3. 12.]]; [[54292. 65264. 76010.]]
(Face 30) knn5: 3; 3; [[3.]]; [[ 3.  3. 12. 12. 26.]]; [[54292. 65264. 76010. 76630. 80770.]]
(Face 30) knn7: 3; 12; [[12.]]; [[ 3.  3. 12. 12. 26. 12. 12.]]; [[ 54292.  65264.  76010.  76630.  80770.  98328. 102272.]]
(Face 31) knn3: 4; 4; [[4.]]; [[4. 4. 4.]]; [[29720. 31290. 35890.]]
(Face 31) knn5: 4; 4; [[4.]]; [[4. 4. 4. 9. 9.]]; [[29720. 31290. 35890. 67682. 73032.]]
(Face 31) knn7: 4; 4; [[4.]]; [[4. 4. 4. 9. 9. 9. 4.]]; [[29720. 31290. 35890. 67682. 73032. 76006. 79522.]]
(Face 32) knn3: 4; 4; [[4.]]; [[4. 4. 4.]]; [[24226. 33380. 35890.]]
(Face 32) knn5: 4; 4; [[4.]]; [[4. 4. 4. 9. 4.]]; [[24226. 33380. 35890. 65802. 68196.]]
(Face 32) knn7: 4; 4; [[4.]]; [[4. 4. 4. 9. 4. 9. 9.]]; [[24226. 33380. 35890. 65802. 68196. 73544. 79964.]]
(Face 33) knn3: 4; 4; [[4.]]; [[4. 4. 4.]]; [[31290. 33380. 37700.]]
(Face 33) knn5: 4; 4; [[4.]]; [[4. 4. 4. 9. 9.]]; [[31290. 33380. 37700. 73792. 77122.]]
(Face 33) knn7: 4; 4; [[4.]]; [[4. 4. 4. 9. 9. 4. 9.]]; [[31290. 33380. 37700. 73792. 77122. 85618. 92126.]]
(Face 34) knn3: 4; 4; [[4.]]; [[ 4. 35.  4.]]; [[48546. 84566. 85836.]]
(Face 34) knn5: 4; 4; [[4.]]; [[ 4. 35.  4.  9. 35.]]; [[48546. 84566. 85836. 96744. 96786.]]
(Face 34) knn7: 4; 35; [[35.]]; [[ 4. 35.  4.  9. 35. 35.  9.]]; [[ 48546.  84566.  85836.  96744.  96786. 111160. 113126.]]
(Face 35) knn3: 4; 9; [[9.]]; [[4. 9. 9.]]; [[53872. 87476. 88582.]]
(Face 35) knn5: 4; 9; [[9.]]; [[4. 9. 9. 9. 9.]]; [[53872. 87476. 88582. 88870. 97614.]]
(Face 35) knn7: 4; 9; [[9.]]; [[4. 9. 9. 9. 9. 4. 4.]]; [[ 53872.  87476.  88582.  88870.  97614. 100140. 102764.]]
(Face 36) knn3: 4; 4; [[4.]]; [[ 4.  4. 35.]]; [[76602. 85836. 90762.]]
(Face 36) knn5: 4; 4; [[4.]]; [[ 4.  4. 35.  4. 35.]]; [[ 76602.  85836.  90762. 102764. 119226.]]
(Face 36) knn7: 4; 4; [[4.]]; [[ 4.  4. 35.  4. 35. 13. 35.]]; [[ 76602.  85836.  90762. 102764. 119226. 140476. 156740.]]
(Face 37) knn3: 4; 4; [[4.]]; [[4. 4. 9.]]; [[48546. 76602. 81502.]]
(Face 37) knn5: 4; 4; [[4.]]; [[ 4.  4.  9. 35. 35.]]; [[48546. 76602. 81502. 84154. 91964.]]
(Face 37) knn7: 4; 4; [[4.]]; [[ 4.  4.  9. 35. 35.  9.  4.]]; [[48546. 76602. 81502. 84154. 91964. 98060. 99312.]]
(Face 38) knn3: 4; 4; [[4.]]; [[4. 4. 9.]]; [[68196. 69144. 72966.]]
(Face 38) knn5: 4; 4; [[4.]]; [[4. 4. 9. 4. 4.]]; [[68196. 69144. 72966. 79522. 85618.]]
(Face 38) knn7: 4; 4; [[4.]]; [[4. 4. 9. 4. 4. 9. 4.]]; [[68196. 69144. 72966. 79522. 85618. 88950. 99312.]]
(Face 39) knn3: 4; 4; [[4.]]; [[4. 4. 4.]]; [[24226. 29720. 37700.]]
(Face 39) knn5: 4; 4; [[4.]]; [[4. 4. 4. 9. 4.]]; [[24226. 29720. 37700. 66734. 69144.]]
(Face 39) knn7: 4; 4; [[4.]]; [[4. 4. 4. 9. 4. 9. 9.]]; [[24226. 29720. 37700. 66734. 69144. 75408. 86434.]]
(Face 40) knn3: 4; 9; [[9.]]; [[4. 9. 9.]]; [[53872. 73286. 87192.]]
(Face 40) knn5: 4; 9; [[9.]]; [[4. 9. 9. 9. 9.]]; [[53872. 73286. 87192. 94912. 95316.]]
(Face 40) knn7: 4; 9; [[9.]]; [[4. 9. 9. 9. 9. 3. 3.]]; [[ 53872.  73286.  87192.  94912.  95316. 115720. 130308.]]
(Face 41) knn3: 5; 5; [[5.]]; [[ 5.  5. 35.]]; [[ 30418.  61332. 140940.]]
(Face 41) knn5: 5; 5; [[5.]]; [[ 5.  5. 35.  5. 25.]]; [[ 30418.  61332. 140940. 180938. 230580.]]
(Face 41) knn7: 5; 5; [[5.]]; [[ 5.  5. 35.  5. 25. 15.  5.]]; [[ 30418.  61332. 140940. 180938. 230580. 233008. 234792.]]
(Face 42) knn3: 5; 5; [[5.]]; [[ 5.  5. 35.]]; [[ 30418.  66016. 134952.]]
(Face 42) knn5: 5; 5; [[5.]]; [[ 5.  5. 35.  5. 25.]]; [[ 30418.  66016. 134952. 227222. 250926.]]
(Face 42) knn7: 5; 5; [[5.]]; [[ 5.  5. 35.  5. 25.  5. 15.]]; [[ 30418.  66016. 134952. 227222. 250926. 268910. 282106.]]
(Face 43) knn3: 5; 5; [[5.]]; [[5. 5. 5.]]; [[479214. 702814. 735066.]]
(Face 43) knn5: 5; 5; [[5.]]; [[ 5.  5.  5.  3. 40.]]; [[479214. 702814. 735066. 769954. 788110.]]
(Face 43) knn7: 5; 5; [[5.]]; [[ 5.  5.  5.  3. 40. 35.  5.]]; [[479214. 702814. 735066. 769954. 788110. 795168. 801570.]]
(Face 44) knn3: 5; 5; [[5.]]; [[5. 5. 5.]]; [[ 61332.  66016. 130398.]]
(Face 44) knn5: 5; 5; [[5.]]; [[ 5.  5.  5. 35. 15.]]; [[ 61332.  66016. 130398. 257166. 266328.]]
(Face 44) knn7: 5; 5; [[5.]]; [[ 5.  5.  5. 35. 15.  5. 25.]]; [[ 61332.  66016. 130398. 257166. 266328. 279020. 309630.]]
(Face 45) knn3: 5; 3; [[3.]]; [[ 5. 13.  3.]]; [[ 75928. 385422. 411616.]]
(Face 45) knn5: 5; 3; [[3.]]; [[ 5. 13.  3.  5.  3.]]; [[ 75928. 385422. 411616. 434128. 440722.]]
(Face 45) knn7: 5; 5; [[5.]]; [[ 5. 13.  3.  5.  3.  1.  5.]]; [[ 75928. 385422. 411616. 434128. 440722. 448084. 463326.]]
(Face 46) knn3: 5; 5; [[5.]]; [[5. 5. 5.]]; [[ 35658. 116278. 234792.]]
(Face 46) knn5: 5; 5; [[5.]]; [[ 5.  5.  5. 25.  5.]]; [[ 35658. 116278. 234792. 264866. 268910.]]
(Face 46) knn7: 5; 5; [[5.]]; [[ 5.  5.  5. 25.  5. 25.  5.]]; [[ 35658. 116278. 234792. 264866. 268910. 292254. 314348.]]
(Face 47) knn3: 5; 5; [[5.]]; [[ 5. 25.  5.]]; [[130398. 146560. 180938.]]
(Face 47) knn5: 5; 5; [[5.]]; [[ 5. 25.  5. 25.  5.]]; [[130398. 146560. 180938. 187086. 193616.]]
(Face 47) knn7: 5; 5; [[5.]]; [[ 5. 25.  5. 25.  5. 15.  5.]]; [[130398. 146560. 180938. 187086. 193616. 215328. 227222.]]
(Face 48) knn3: 5; 5; [[5.]]; [[5. 5. 5.]]; [[111916. 116278. 193616.]]
(Face 48) knn5: 5; 5; [[5.]]; [[ 5.  5.  5. 25.  5.]]; [[111916. 116278. 193616. 220300. 279020.]]
(Face 48) knn7: 5; 5; [[5.]]; [[ 5.  5.  5. 25.  5.  5. 25.]]; [[111916. 116278. 193616. 220300. 279020. 300640. 304460.]]
(Face 49) knn3: 5; 5; [[5.]]; [[ 5.  5. 25.]]; [[ 35658. 111916. 237670.]]
(Face 49) knn5: 5; 5; [[5.]]; [[ 5.  5. 25.  5. 25.]]; [[ 35658. 111916. 237670. 261752. 276618.]]
(Face 49) knn7: 5; 5; [[5.]]; [[ 5.  5. 25.  5. 25. 25.  5.]]; [[ 35658. 111916. 237670. 261752. 276618. 279484. 296402.]]
(Face 50) knn3: 5; 5; [[5.]]; [[ 5. 18. 13.]]; [[ 75928. 332428. 338858.]]
(Face 50) knn5: 5; 3; [[3.]]; [[ 5. 18. 13. 40.  3.]]; [[ 75928. 332428. 338858. 347466. 375432.]]
(Face 50) knn7: 5; 18; [[18.]]; [[ 5. 18. 13. 40.  3. 18.  1.]]; [[ 75928. 332428. 338858. 347466. 375432. 375714. 397570.]]
(Face 51) knn3: 6; 6; [[6.]]; [[ 6. 40.  6.]]; [[ 54246. 105760. 105908.]]
(Face 51) knn5: 6; 40; [[40.]]; [[ 6. 40.  6. 40. 40.]]; [[ 54246. 105760. 105908. 112204. 143614.]]
(Face 51) knn7: 6; 40; [[40.]]; [[ 6. 40.  6. 40. 40. 18. 18.]]; [[ 54246. 105760. 105908. 112204. 143614. 149472. 156182.]]
(Face 52) knn3: 6; 6; [[6.]]; [[ 6.  6. 40.]]; [[54246. 61620. 92614.]]
(Face 52) knn5: 6; 6; [[6.]]; [[ 6.  6. 40. 40. 18.]]; [[ 54246.  61620.  92614. 140746. 151472.]]
(Face 52) knn7: 6; 40; [[40.]]; [[ 6.  6. 40. 40. 18. 40. 18.]]; [[ 54246.  61620.  92614. 140746. 151472. 160480. 163952.]]
(Face 53) knn3: 6; 6; [[6.]]; [[ 6.  6. 18.]]; [[ 61620. 105908. 128682.]]
(Face 53) knn5: 6; 6; [[6.]]; [[ 6.  6. 18. 26. 13.]]; [[ 61620. 105908. 128682. 136956. 150386.]]
(Face 53) knn7: 6; 6; [[6.]]; [[ 6.  6. 18. 26. 13. 13. 40.]]; [[ 61620. 105908. 128682. 136956. 150386. 156170. 158340.]]
(Face 54) knn3: 6; 6; [[6.]]; [[6. 6. 6.]]; [[75504. 84492. 86998.]]
(Face 54) knn5: 6; 6; [[6.]]; [[6. 6. 6. 6. 6.]]; [[ 75504.  84492.  86998. 102242. 120008.]]
(Face 54) knn7: 6; 6; [[6.]]; [[ 6.  6.  6.  6.  6. 18. 13.]]; [[ 75504.  84492.  86998. 102242. 120008. 180822. 193856.]]
(Face 55) knn3: 6; 6; [[6.]]; [[6. 6. 6.]]; [[39380. 49304. 67174.]]
(Face 55) knn5: 6; 6; [[6.]]; [[6. 6. 6. 6. 6.]]; [[ 39380.  49304.  67174.  84492. 110988.]]
(Face 55) knn7: 6; 6; [[6.]]; [[ 6.  6.  6.  6.  6. 18. 18.]]; [[ 39380.  49304.  67174.  84492. 110988. 115866. 136670.]]
(Face 56) knn3: 6; 6; [[6.]]; [[6. 6. 6.]]; [[51534. 57928. 64954.]]
(Face 56) knn5: 6; 6; [[6.]]; [[ 6.  6.  6.  6. 18.]]; [[51534. 57928. 64954. 66538. 96218.]]
(Face 56) knn7: 6; 6; [[6.]]; [[ 6.  6.  6.  6. 18.  6.  6.]]; [[ 51534.  57928.  64954.  66538.  96218. 110988. 120008.]]
(Face 57) knn3: 6; 6; [[6.]]; [[ 6. 18.  6.]]; [[ 51534.  92242. 103416.]]
(Face 57) knn5: 6; 6; [[6.]]; [[ 6. 18.  6.  6.  6.]]; [[ 51534.  92242. 103416. 118154. 121214.]]
(Face 57) knn7: 6; 6; [[6.]]; [[ 6. 18.  6.  6.  6. 13. 18.]]; [[ 51534.  92242. 103416. 118154. 121214. 125600. 141100.]]
(Face 58) knn3: 6; 6; [[6.]]; [[6. 6. 6.]]; [[57928. 59078. 66778.]]
(Face 58) knn5: 6; 6; [[6.]]; [[6. 6. 6. 6. 6.]]; [[57928. 59078. 66778. 67174. 75504.]]
(Face 58) knn7: 6; 6; [[6.]]; [[ 6.  6.  6.  6.  6.  6. 18.]]; [[ 57928.  59078.  66778.  67174.  75504. 103416. 119936.]]
(Face 59) knn3: 6; 6; [[6.]]; [[6. 6. 6.]]; [[36554. 49304. 64954.]]
(Face 59) knn5: 6; 6; [[6.]]; [[6. 6. 6. 6. 6.]]; [[36554. 49304. 64954. 66778. 86998.]]
(Face 59) knn7: 6; 6; [[6.]]; [[ 6.  6.  6.  6.  6. 18.  6.]]; [[ 36554.  49304.  64954.  66778.  86998.  88502. 121214.]]
(Face 60) knn3: 6; 6; [[6.]]; [[6. 6. 6.]]; [[36554. 39380. 59078.]]
(Face 60) knn5: 6; 6; [[6.]]; [[ 6.  6.  6.  6. 18.]]; [[36554. 39380. 59078. 66538. 87258.]]
(Face 60) knn7: 6; 6; [[6.]]; [[ 6.  6.  6.  6. 18.  6.  6.]]; [[ 36554.  39380.  59078.  66538.  87258. 102242. 118154.]]
(Face 61) knn3: 7; 7; [[7.]]; [[ 7.  7. 17.]]; [[75486. 80450. 82508.]]
(Face 61) knn5: 7; 7; [[7.]]; [[ 7.  7. 17. 17.  7.]]; [[ 75486.  80450.  82508.  94604. 111206.]]
(Face 61) knn7: 7; 7; [[7.]]; [[ 7.  7. 17. 17.  7.  7. 17.]]; [[ 75486.  80450.  82508.  94604. 111206. 127152. 136568.]]
(Face 62) knn3: 7; 7; [[7.]]; [[7. 7. 7.]]; [[ 75486.  86244. 121266.]]
(Face 62) knn5: 7; 7; [[7.]]; [[ 7.  7.  7. 17. 14.]]; [[ 75486.  86244. 121266. 133176. 133554.]]
(Face 62) knn7: 7; 7; [[7.]]; [[ 7.  7.  7. 17. 14. 14.  7.]]; [[ 75486.  86244. 121266. 133176. 133554. 141046. 148398.]]
(Face 63) knn3: 7; 7; [[7.]]; [[7. 7. 7.]]; [[29100. 52992. 94170.]]
(Face 63) knn5: 7; 7; [[7.]]; [[ 7.  7.  7.  7. 28.]]; [[ 29100.  52992.  94170. 109922. 113648.]]
(Face 63) knn7: 7; 7; [[7.]]; [[ 7.  7.  7.  7. 28.  7. 20.]]; [[ 29100.  52992.  94170. 109922. 113648. 128300. 141996.]]
(Face 64) knn3: 7; 7; [[7.]]; [[ 7.  7. 37.]]; [[50756. 77262. 99912.]]
(Face 64) knn5: 7; 7; [[7.]]; [[ 7.  7. 37. 28. 28.]]; [[ 50756.  77262.  99912. 116206. 133338.]]
(Face 64) knn7: 7; 28; [[28.]]; [[ 7.  7. 37. 28. 28. 23. 28.]]; [[ 50756.  77262.  99912. 116206. 133338. 154148. 157156.]]
(Face 65) knn3: 7; 7; [[7.]]; [[ 7.  7. 28.]]; [[ 50756.  93306. 104046.]]
(Face 65) knn5: 7; 7; [[7.]]; [[ 7.  7. 28.  7.  7.]]; [[ 50756.  93306. 104046. 111206. 119772.]]
(Face 65) knn7: 7; 7; [[7.]]; [[ 7.  7. 28.  7.  7. 28. 37.]]; [[ 50756.  93306. 104046. 111206. 119772. 125392. 139242.]]
(Face 66) knn3: 7; 7; [[7.]]; [[7. 7. 7.]]; [[38900. 52992. 80450.]]
(Face 66) knn5: 7; 7; [[7.]]; [[7. 7. 7. 7. 7.]]; [[ 38900.  52992.  80450.  86244. 101242.]]
(Face 66) knn7: 7; 7; [[7.]]; [[7. 7. 7. 7. 7. 7. 7.]]; [[ 38900.  52992.  80450.  86244. 101242. 119772. 137612.]]
(Face 67) knn3: 7; 7; [[7.]]; [[7. 7. 7.]]; [[29100. 38900. 60182.]]
(Face 67) knn5: 7; 7; [[7.]]; [[7. 7. 7. 7. 7.]]; [[ 29100.  38900.  60182.  84786. 121266.]]
(Face 67) knn7: 7; 7; [[7.]]; [[ 7.  7.  7.  7.  7. 28.  7.]]; [[ 29100.  38900.  60182.  84786. 121266. 121752. 127152.]]
(Face 68) knn3: 7; 7; [[7.]]; [[7. 7. 7.]]; [[ 52324.  84786. 128300.]]
(Face 68) knn5: 7; 7; [[7.]]; [[ 7.  7.  7.  7. 28.]]; [[ 52324.  84786. 128300. 137612. 190882.]]
(Face 68) knn7: 7; 7; [[7.]]; [[ 7.  7.  7.  7. 28. 14.  7.]]; [[ 52324.  84786. 128300. 137612. 190882. 224376. 231224.]]
(Face 69) knn3: 7; 7; [[7.]]; [[7. 7. 7.]]; [[52324. 60182. 94170.]]
